date,close,volume,open,high,low
msft daily, 1
2016/07/28,56.2100,37246140.0000,56.0000,56.3700,55.7200
2016/07/27,56.1900,32283520.0000,56.6100,56.8000,56.1100
2016/07/26,56.7600,28028820.0000,56.5200,57.2900,56.5100
2016/07/25,56.7300,24313330.0000,56.4700,56.7400,56.2550
2016/07/22,56.5700,31900840.0000,56.0800,56.6275,55.7800
2016/07/21,55.8000,32752350.0000,55.9800,56.2300,55.7600
2016/07/20,55.9100,89835200.0000,56.1500,56.8400,55.5300
2016/07/19,53.0900,51870970.0000,53.7100,53.9000,52.9300
2016/07/18,53.9600,31087650.0000,53.7000,54.3400,53.5500
2016/07/15,53.7000,31986450.0000,53.9500,54.0000,53.2100
2016/07/14,53.7400,24535370.0000,53.8400,53.9900,53.5800
2016/07/13,53.5100,25334860.0000,53.5600,53.8600,53.1800
2016/07/12,53.2100,27312600.0000,52.9400,53.4000,52.7850
2016/07/11,52.5900,21894550.0000,52.5000,52.8300,52.4700
2016/07/08,52.3000,28390820.0000,51.7300,52.3600,51.5500
2016/07/07,51.3800,19582210.0000,51.4200,51.6100,51.0700
2016/07/06,51.3800,28165990.0000,50.7800,51.5400,50.3900
2016/07/05,51.1700,24781550.0000,50.8300,51.2800,50.7400
2016/07/01,51.1600,21398770.0000,51.1300,51.7200,51.0700
2016/06/30,51.1700,28524020.0000,50.7200,51.3000,50.5000
2016/06/29,50.5400,31287260.0000,49.9100,50.7200,49.8000
2016/06/28,49.4400,38132040.0000,48.9200,49.4700,48.6700
2016/06/27,48.4300,50308070.0000,49.1000,49.1466,48.0350
2016/06/24,49.8300,133456500.0000,49.8100,50.9400,49.5200
2016/06/23,51.9100,28960330.0000,51.2800,52.0600,51.1500
2016/06/22,50.9900,28801660.0000,51.0800,51.4600,50.9525
2016/06/21,51.1900,34075570.0000,50.2000,51.4300,50.1600
2016/06/20,50.0700,35597220.0000,50.6400,50.8300,50.0300
2016/06/17,50.1300,45675100.0000,50.4100,50.4300,49.8200
2016/06/16,50.3900,31104460.0000,49.5200,50.4700,49.5068
2016/06/15,49.6900,33718830.0000,49.7800,50.1200,49.6900
2016/06/14,49.8300,42568290.0000,49.9000,50.1000,49.5700
2016/06/13,50.1400,83206230.0000,49.5800,50.7150,49.0600
2016/06/10,51.4800,25833020.0000,51.0500,52.0500,51.0400
2016/06/09,51.6200,20303990.0000,52.0000,52.0000,51.4900
2016/06/08,52.0400,21127190.0000,52.0200,52.4400,51.8700
2016/06/07,52.1000,20798030.0000,52.2400,52.7300,52.1000
2016/06/06,52.1300,18137760.0000,51.9900,52.3500,51.8900
2016/06/03,51.7900,23254530.0000,52.3800,52.4200,51.6000
2016/06/02,52.4800,22682220.0000,52.6400,52.7400,51.8350
2016/06/01,52.8500,25104350.0000,52.4400,52.9500,52.4400
2016/05/31,53.0000,37461550.0000,52.2600,53.0000,52.0800
2016/05/27,52.3200,17671620.0000,51.9200,52.3200,51.7700
2016/05/26,51.8900,24308620.0000,51.9300,51.9793,51.3600
2016/05/25,52.1200,24176970.0000,51.9200,52.4900,51.7900
2016/05/24,51.5900,34726410.0000,50.7000,51.7100,50.4000
2016/05/23,50.0300,26110160.0000,50.6000,50.6800,49.9800
2016/05/20,50.6200,23770620.0000,50.4800,51.2200,50.4000
2016/05/19,50.3200,23784750.0000,50.4700,50.6200,49.8200
2016/05/18,50.8100,24861480.0000,50.4800,51.1400,50.3000
2016/05/17,50.5100,27790370.0000,51.7200,51.7300,50.3600
2016/05/16,51.8300,19962750.0000,50.8000,51.9600,50.7500
2016/05/13,51.0800,22439560.0000,51.4400,51.8950,51.0400
2016/05/12,51.5100,24101640.0000,51.2000,51.8100,50.9200
2016/05/11,51.0500,24026140.0000,51.1300,51.7800,51.0000
2016/05/10,51.0200,22871860.0000,50.3300,51.1000,50.1900
2016/05/09,50.0700,17883360.0000,50.4900,50.5850,50.0000
2016/05/06,50.3900,24772020.0000,49.9200,50.3900,49.6600
2016/05/05,49.9400,25386690.0000,49.8700,50.3000,49.7300
2016/05/04,49.8700,24249670.0000,49.8400,50.0600,49.4600
2016/05/03,49.7800,26445230.0000,50.3400,50.4100,49.6000
2016/05/02,50.6100,33105170.0000,50.0000,50.7500,49.7799
2016/04/29,49.8700,48391580.0000,49.3500,50.2500,49.3500
2016/04/28,49.9000,43108350.0000,50.6200,50.7700,49.5600
2016/04/27,50.9400,43301480.0000,51.4800,51.5000,50.5500
